t,lat,lon,alt,v1,v2,v3,a1,a2,a3
2460,51.3282773768022,58.9825721433066,417246.492362634,-5874.51927281082,4393.24045010903,-590.126572635405,-2.14010732520849,-3.76840359670578,-6.74799155481651
2465,51.2873041948027,59.4735814619113,417248.039068042,-5885.13347956736,4374.33277172342,-623.856882781133,-2.10556391758378,-3.79464730500212,-6.7440967506818
2470,51.2441004596764,59.963655251529,417249.073405329,-5895.57483836907,4355.29412836498,-657.567182798462,-2.07097344980079,-3.82079635963413,-6.73998752422677
2475,51.198673742065,60.4527476500703,417249.596641083,-5905.84312928494,4336.12497798525,-691.256400887805,-2.03633692489944,-3.84684998711235,-6.73566400130232
2480,51.1510319649916,60.9408134691548,417249.610124243,-5915.93813722692,4316.82578231117,-724.92346589451,-2.00165534428017,-3.8728074142551,-6.73112631400723
2485,51.1011833973152,61.4278077159969,417249.115285906,-5925.85961411589,4297.39705900418,-758.5673073397,-1.96692974214407,-3.89866785054409,-6.72637460056281
2490,51.0491366469558,61.9136866270357,417248.113639214,-5935.60735503606,4277.83927760839,-792.186855450821,-1.93216111777511,-3.92443052337363,-6.72140900524444
2495,50.994900653902,62.3984071875451,417246.606779215,-5945.18115989431,4258.15291144512,-825.78104119183,-1.89735046949055,-3.95009465959905,-6.71622967838833
2500,50.9384846830126,62.8819266500474,417244.596382822,-5954.58079610946,4238.33849002945,-859.3487962936,-1.86249883003264,-3.97565946900402,-6.71083677647179
2505,50.879898316629,63.3642035644184,417242.084208763,-5963.80607374315,4218.39649450088,-892.889053285108,-1.82760719771538,-4.00112417796608,-6.70523046226136
2510,50.8191514470073,63.8451972938918,417239.072097578,-5972.8568076744,4198.32740978665,-926.400745525332,-1.79267657123112,-4.02648801222225,-6.69941090503369
2515,50.7562542685851,64.3248675298348,417235.561971635,-5981.73278082643,4178.13177725621,-959.882807236409,-1.75770798581434,-4.05175018160122,-6.6933782808542
2520,50.6912172700987,64.8031753181574,417231.555835155,-5990.4338182545,4157.81008965866,-993.334173538501,-1.72270244306955,-4.07690991221534,-6.68713277289454
2525,50.6240512265596,65.2800825716041,417227.055774238,-5998.95974984819,4137.36284353424,-1026.75378048612,-1.68766094640512,-4.10196643052524,-6.68067457178134
2530,50.5547671911069,65.7555515807885,417222.063956867,-6007.31037410499,4116.79059208783,-1060.14056510621,-1.65258453773054,-4.12691894936997,-6.67400387595078
2535,50.4833764867488,66.2295460368382,417216.582632883,-6015.48553115371,4096.0938396556,-1093.49346543819,-1.61747422575101,-4.15176669865801,-6.66712089198149
2540,50.4098906980054,66.7020305399373,417210.614133929,-6023.48506599207,4075.2730943452,-1126.81142057539,-1.58233102180107,-4.17650891065765,-6.66002583489278
2545,50.3343216624661,67.1729701065978,417204.160873295,-6031.30879281288,4054.32892111075,-1160.09337070772,-1.54715597687083,-4.20114480719668,-6.65271892838064
2550,50.2566814622768,67.6423311885754,417197.22534572,-6038.95656693999,4033.26183577033,-1193.33825716572,-1.51195010821789,-4.22567362866311,-6.64520040496487
2555,50.1769824155667,68.1100811776861,417189.81012708,-6046.42824860497,4012.07235785988,-1226.54502246467,-1.47671443547127,-4.25009462029294,-6.63747050603984
2560,50.0952370678298,68.5761879093981,417181.917873994,-6053.72366783107,3990.76106389219,-1259.71261034885,-1.44145001790329,-4.27440702027141,-6.62952948180936
2565,50.0114581832734,69.0406206780893,417173.551323294,-6060.84269525492,3969.32848095494,-1292.83996583528,-1.40615787935779,-4.2986100867372,-6.62137759109102
2570,49.9256587361447,69.5033497382671,417164.713291399,-6067.78520644744,3947.77513976388,-1325.92603525593,-1.37083904465285,-4.32270308475279,-6.61301510099724
2575,49.837851902048,69.9643458046003,417155.40667358,-6074.55104735849,3926.10162809669,-1358.96976629814,-1.33549457718599,-4.34668527498704,-6.60444228649055
2580,49.7480510492663,70.4235810636999,417145.6344431,-6081.14010400196,3904.30848400109,-1391.97010804257,-1.30012550234397,-4.37055593840723,-6.5956594298169
2585,49.656269730095,70.881028671896,417135.399650257,-6087.55226732487,3882.39624904201,-1424.92601099797,-1.26473284439689,-4.39431436364744,-6.58666681984371
2590,49.5625216722012,71.3366622519244,417124.705421348,-6093.78739922077,3860.36552190145,-1457.83642713238,-1.229317664667,-4.41795983602769,-6.57746475131932
2595,49.4668207700192,71.79045690142,417113.554957563,-6099.84540105572,3838.2168512357,-1490.7003099007,-1.19388098371213,-4.44149165973481,-6.56805352407529
2600,49.3691810761919,72.2423885194114,417101.951533805,-6105.7261679016,3815.95080702212,-1523.51661426798,-1.15842383209106,-4.46490914206377,-6.55843344221536
2605,49.2696167930673,72.6924341403713,417089.89849752,-6111.42961110424,3793.56794475673,-1556.28429672881,-1.12294722389159,-4.48821159970479,-6.54860481331581
2610,49.1681422642612,73.1405712587351,417077.399267496,-6116.95561368202,3771.06887712836,-1589.00231532272,-1.08745220898482,-4.51139834445718,-6.53856794768113
2615,49.0647719662939,73.5867788334265,417064.457332706,-6122.30409728251,3748.4541664663,-1621.66962964625,-1.05193979403847,-4.53446870213444,-6.52832315768256
2620,48.9595205003098,74.0310367786082,417051.076251206,-6127.47498837752,3725.72437841714,-1654.28520086183,-1.0164109815978,-4.55742200077,-6.51787075722522
2625,48.8524025838876,74.4733254535656,417037.259649091,-6132.46818565018,3702.88013591475,-1686.84799170432,-0.980866810567787,-4.58025756062091,-6.50721106137072
2630,48.74343304295,74.9136266646206,417023.011219586,-6137.2836257621,3679.92201135963,-1719.35696648645,-0.945308276540589,-4.6029747109733,-6.49634438613724
2635,48.6326268037788,75.351923153369,417008.334722237,-6141.92125014332,3656.85058046691,-1751.81109110335,-0.909736372024916,-4.62557277920697,-6.48527104850741
2640,48.5199988851421,75.7881980841512,416993.233982278,-6146.38097299455,3633.6664763801,-1784.20933303786,-0.874152128032205,-4.64805108181604,-6.47399136665214
2645,48.4055643905418,76.2224360436789,416977.7128901,-6150.66274585434,3610.37028161033,-1816.55066136757,-0.838556533658047,-4.67040893957689,-6.46250566037052
2650,48.2893385005844,76.6546225270797,416961.775400949,-6154.7665249997,3586.96258203984,-1848.83404677448,-0.802950577301472,-4.69264566794552,-6.45081425175011
2655,48.1713364654826,77.0847434233045,416945.425534731,-6158.69224007981,3563.44402115884,-1881.05846155843,-0.767335289128178,-4.7147605695597,-6.43891746602975
2660,48.0515735976928,77.512786012784,416928.667376017,-6162.43985746919,3539.81519178754,-1913.22287965552,-0.731711659651281,-4.73675294820143,-6.42681563263668
2665,47.9300652646908,77.938738451632,416911.505074176,-6166.0093482926,3516.07669021031,-1945.32627666192,-0.696080681607721,-4.75862210091411,-6.41450908637628
2670,47.8068268818931,78.3625892553036,416893.942843633,-6169.40065769943,3492.22917051277,-1977.3676298639,-0.660443392933964,-4.78036731230699,-6.40199816873163
2675,47.6818739057247,78.7843282946321,416875.984964251,-6172.61376698631,3468.27323610089,-2009.34591827472,-0.624800793987873,-4.80198786755094,-6.38928322922115
2680,47.5552218268388,79.2039462785027,416857.635781788,-6175.64866225206,3444.20949394043,-2041.2601226782,-0.589153889695619,-4.82348304636355,-6.3763646267769
2685,47.4268861634901,79.621434236117,416838.899708388,-6178.50530431919,3420.03860896369,-2073.10922567909,-0.553503732663183,-4.8448521191638,-6.36324273108699
2690,47.2968824550658,80.0367845117082,416819.781223092,-6181.18368960155,3395.76119540286,-2104.89221176017,-0.517851338726759,-4.86609435904156,-6.34991792384142
2695,47.1652262557752,80.449990246026,416800.284872338,-6183.68381939217,3371.37787110543,-2136.60806734503,-0.482197729071106,-4.88720903744866,-6.33639059984569
2700,47.0319331285005,80.861044857495,416780.415270361,-6186.00567043033,3346.88931198711,-2168.25578086597,-0.446543973240988,-4.90819542194095,-6.32266116795006
2705,46.8970186388118,81.2699430359436,416760.177099535,-6188.14925448949,3322.2961431943,-2199.83434283624,-0.410891102881356,-4.92905278676567,-6.30873005174278
2710,46.7604983491454,81.6766802231827,416739.575110545,-6190.11458829554,3297.59899347488,-2231.34274592485,-0.375240153742113,-4.94978040982542,-6.2945976899937
2715,46.6223878131486,82.081252093369,416718.614122437,-6191.90166473862,3272.79854965517,-2262.77998503293,-0.339592208585578,-4.97037757151175,-6.28026453681666
2720,46.4827025701908,82.4836555460156,416697.299022413,-6193.51051115346,3247.89544765836,-2294.14505737041,-0.303948309232292,-4.99084356336973,-6.26573106152521
2725,46.3414581400418,82.8838881859584,416675.634765481,-6194.94115986826,3222.89032691391,-2325.43696253089,-0.268309498617494,-5.01117768577343,-6.25099774820221
2730,46.198670017718,83.2819478031806,416653.626373833,-6196.19362006037,3197.78388484827,-2356.65470256386,-0.232676863839058,-5.03137924728901,-6.23606509498322
2735,46.054353668496,83.6778333653838,416631.278936012,-6197.26793470693,3172.57676779032,-2387.79728204264,-0.197051446848667,-5.05144757087666,-6.22093361306042
2740,45.9085245230939,84.0715444975899,416608.597605824,-6198.16415176728,3147.26962541353,-2418.86370812665,-0.161434286924485,-5.07138199178276,-6.20560382546432
